Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
3,2023-03-23,4460,133,1,0,0,0
3,2023-03-24,7032,140,1,1,0,1
3,2023-03-25,6236,172,1,0,0,0
3,2023-03-26,5895,150,1,0,0,0
3,2023-03-27,5822,134,1,0,0,0
3,2023-03-28,5286,99,1,0,0,1
3,2023-03-29,7381,167,1,1,0,0
3,2023-03-30,6124,189,1,0,0,0
3,2023-03-31,6951,161,1,1,0,0
3,2023-04-01,5341,166,1,0,0,0
3,2023-04-02,6802,166,1,0,0,0
3,2023-04-03,6067,154,1,0,0,0
3,2023-04-04,5174,111,1,0,0,1
3,2023-04-05,6984,180,1,0,0,0
3,2023-04-06,5603,123,1,0,0,0
3,2023-04-07,5228,161,1,0,0,0
3,2023-04-08,8667,213,1,1,0,1
3,2023-04-09,6439,175,1,0,0,0
3,2023-04-10,5436,116,1,0,a,0
3,2023-04-11,0,0,0,0,a,0
3,2023-04-12,0,0,0,0,a,0
3,2023-04-13,5405,124,1,0,a,0
3,2023-04-14,5378,146,1,0,a,0
3,2023-04-15,7447,194,1,0,a,0
3,2023-04-16,9000,213,1,1,0,0
3,2023-04-17,5174,141,1,0,0,0
3,2023-04-18,4863,154,1,0,0,1
3,2023-04-19,5629,156,1,0,0,0
3,2023-04-20,6889,144,1,1,0,0
3,2023-04-21,0,0,0,0,0,0
3,2023-04-22,6661,191,1,0,0,0
3,2023-04-23,6053,165,1,0,0,0
3,2023-04-24,6365,152,1,0,0,0
3,2023-04-25,5466,156,1,0,0,1
3,2023-04-26,5628,163,1,0,0,0
3,2023-04-27,4231,138,1,0,0,1
3,2023-04-28,5419,155,1,0,0,1
3,2023-04-29,8924,202,1,1,0,0
3,2023-04-30,7796,184,1,1,0,0
3,2023-05-01,4839,129,1,0,0,0
3,2023-05-02,5956,130,1,0,0,0
3,2023-05-03,0,0,0,1,0,0
3,2023-05-04,4989,124,1,0,0,0
3,2023-05-05,5780,119,1,0,0,0
3,2023-05-06,8077,215,1,1,0,0
3,2023-05-07,9000,230,1,1,0,0
3,2023-05-08,5428,117,1,0,0,1
3,2023-05-09,5156,129,1,0,0,0
3,2023-05-10,4634,100,1,0,0,0
3,2023-05-11,4310,116,1,0,0,0
3,2023-05-12,5829,144,1,0,0,0
3,2023-05-13,7614,176,1,0,0,0
3,2023-05-14,7076,170,1,0,0,0
3,2023-05-15,5482,117,1,0,0,0
3,2023-05-16,5733,168,1,0,0,1
3,2023-05-17,4965,137,1,0,0,0
3,2023-05-18,5151,178,1,0,0,0
3,2023-05-19,5251,119,1,0,0,1
3,2023-05-20,6183,142,1,0,0,0
3,2023-05-21,6991,195,1,0,0,1
3,2023-05-22,6028,132,1,0,0,0
3,2023-05-23,6208,152,1,0,0,0
3,2023-05-24,5402,128,1,0,0,0
3,2023-05-25,5616,135,1,0,0,0
3,2023-05-26,5221,155,1,0,0,1
3,2023-05-27,7068,195,1,0,0,0
3,2023-05-28,6723,154,1,0,0,0
3,2023-05-29,6868,162,1,1,0,0
3,2023-05-30,5503,128,1,0,0,0
3,2023-05-31,5328,134,1,0,0,0
3,2023-06-01,5182,127,1,0,0,0
3,2023-06-02,5525,143,1,0,0,0
3,2023-06-03,6584,117,1,0,0,0
3,2023-06-04,5950,184,1,0,0,1
3,2023-06-05,5187,126,1,0,0,1
3,2023-06-06,5150,131,1,0,0,0
3,2023-06-07,7198,147,1,1,0,0
3,2023-06-08,5261,112,1,0,0,0
3,2023-06-09,5000,154,1,0,0,0
3,2023-06-10,4967,141,1,0,0,1
3,2023-06-11,5600,131,1,0,0,0
3,2023-06-12,5468,128,1,0,0,0
3,2023-06-13,4795,132,1,0,0,0
3,2023-06-14,5513,160,1,0,0,0
3,2023-06-15,6010,154,1,1,0,0
3,2023-06-16,6084,201,1,1,0,0
3,2023-06-17,5875,131,1,0,0,0
3,2023-06-18,6351,134,1,0,0,0
3,2023-06-19,4681,147,1,0,0,0
3,2023-06-20,5517,129,1,0,0,0
3,2023-06-21,0,0,0,0,0,0
3,2023-06-22,5741,157,1,1,0,0
3,2023-06-23,5750,128,1,0,0,0
3,2023-06-24,4878,179,1,0,0,0
3,2023-06-25,6086,129,1,0,0,0
3,2023-06-26,5542,155,1,0,0,0
3,2023-06-27,6091,124,1,0,0,0
3,2023-06-28,4271,87,1,0,0,1
3,2023-06-29,5140,144,1,0,0,0
3,2023-06-30,5490,136,1,0,0,0
3,2023-07-01,6191,122,1,0,0,0
3,2023-07-02,5744,140,1,0,0,0
3,2023-07-03,4395,137,1,0,0,0
3,2023-07-04,5222,123,1,0,0,0
3,2023-07-05,5212,127,1,0,0,0
3,2023-07-06,3503,64,1,0,0,0
3,2023-07-07,5738,131,1,0,0,0
3,2023-07-08,6086,149,1,0,0,0
3,2023-07-09,6061,159,1,0,0,1
3,2023-07-10,4253,72,1,0,0,1
3,2023-07-11,5498,148,1,0,0,0
3,2023-07-12,6782,185,1,1,0,0
3,2023-07-13,4881,114,1,0,0,0
3,2023-07-14,6043,165,1,1,0,0
3,2023-07-15,6259,143,1,1,0,0
3,2023-07-16,5304,101,1,0,0,0
3,2023-07-17,5014,143,1,0,0,0
3,2023-07-18,4772,78,1,0,0,0
3,2023-07-19,5256,123,1,0,0,0
3,2023-07-20,5031,121,1,0,0,0
3,2023-07-21,5452,147,1,1,0,0
3,2023-07-22,6907,176,1,0,0,0
3,2023-07-23,8489,184,1,1,0,0
3,2023-07-24,4397,66,1,0,0,0
3,2023-07-25,5535,115,1,0,0,0
3,2023-07-26,5097,140,1,0,0,0
3,2023-07-27,6607,150,1,1,0,0
3,2023-07-28,5396,127,1,0,0,0
3,2023-07-29,5251,94,1,0,0,0
3,2023-07-30,6249,135,1,0,0,0
3,2023-07-31,5195,142,1,0,0,1
3,2023-08-01,6143,124,1,1,0,0
3,2023-08-02,5021,132,1,0,0,0
3,2023-08-03,6211,157,1,1,0,0
3,2023-08-04,0,0,0,0,0,1
3,2023-08-05,6737,193,1,0,0,0
3,2023-08-06,6900,164,1,0,0,0
3,2023-08-07,4649,146,1,0,0,0
3,2023-08-08,4175,90,1,0,0,1
3,2023-08-09,5306,152,1,0,0,1
3,2023-08-10,5576,176,1,0,0,0
3,2023-08-11,4576,142,1,0,0,0
3,2023-08-12,5627,146,1,0,0,0
3,2023-08-13,6020,132,1,0,0,0
3,2023-08-14,5073,147,1,0,0,0
3,2023-08-15,4990,123,1,0,0,0
3,2023-08-16,4993,81,1,0,0,0
3,2023-08-17,4766,130,1,0,0,0
3,2023-08-18,0,0,0,0,0,1
3,2023-08-19,6431,155,1,0,0,0
3,2023-08-20,5272,172,1,0,0,0
3,2023-08-21,5764,134,1,1,0,1
3,2023-08-22,4740,103,1,0,0,0
3,2023-08-23,0,0,0,0,0,1
3,2023-08-24,5382,131,1,0,0,0
3,2023-08-25,5164,140,1,0,0,0
3,2023-08-26,6023,128,1,1,0,0
3,2023-08-27,5866,151,1,0,0,1
3,2023-08-28,5331,125,1,1,0,1
3,2023-08-29,5037,135,1,0,0,0
3,2023-08-30,5619,168,1,0,0,0
3,2023-08-31,7327,171,1,1,0,1
3,2023-09-01,4479,107,1,0,0,0
3,2023-09-02,6721,131,1,0,0,0
3,2023-09-03,7020,152,1,0,0,0
3,2023-09-04,5303,127,1,0,0,0
3,2023-09-05,5334,146,1,0,0,0
3,2023-09-06,5812,148,1,1,0,0
3,2023-09-07,5626,127,1,0,0,0
3,2023-09-08,6230,170,1,0,0,0
3,2023-09-09,6179,149,1,0,0,0
3,2023-09-10,7699,204,1,0,0,0
3,2023-09-11,6283,156,1,0,0,1
3,2023-09-12,5555,164,1,0,0,0
3,2023-09-13,5776,154,1,0,0,1
3,2023-09-14,4431,134,1,0,0,0
3,2023-09-15,5350,83,1,0,0,1
3,2023-09-16,6698,163,1,0,0,0
3,2023-09-17,6024,154,1,0,0,0
3,2023-09-18,6384,185,1,0,0,0
3,2023-09-19,6954,173,1,1,0,0
3,2023-09-20,0,0,0,0,0,0
3,2023-09-21,5518,164,1,0,0,0
3,2023-09-22,5120,147,1,0,0,0
3,2023-09-23,7443,184,1,0,0,1
3,2023-09-24,6455,166,1,0,0,0
3,2023-09-25,4540,99,1,0,0,0
3,2023-09-26,5616,126,1,0,0,1
3,2023-09-27,5720,127,1,0,0,1
3,2023-09-28,6463,150,1,0,0,0
3,2023-09-29,6007,139,1,0,0,0
3,2023-09-30,5810,150,1,0,0,0
3,2023-10-01,6529,195,1,0,0,0
3,2023-10-02,5628,169,1,0,0,0
3,2023-10-03,5883,140,1,0,0,0
3,2023-10-04,5248,111,1,0,0,0
3,2023-10-05,5312,153,1,0,0,0
3,2023-10-06,5738,128,1,0,0,1
3,2023-10-07,9000,233,1,1,0,0
3,2023-10-08,6417,141,1,0,0,0
3,2023-10-09,6387,174,1,0,0,0
3,2023-10-10,3957,77,1,0,0,0
3,2023-10-11,5833,147,1,0,0,0
3,2023-10-12,6027,182,1,0,0,0
3,2023-10-13,4662,105,1,0,0,0
3,2023-10-14,5975,149,1,0,0,0
3,2023-10-15,6436,151,1,0,0,0
3,2023-10-16,5634,152,1,0,0,0
3,2023-10-17,5672,153,1,0,0,0
3,2023-10-18,5333,173,1,0,0,0
3,2023-10-19,5649,148,1,0,0,0
3,2023-10-20,4865,152,1,0,0,0
3,2023-10-21,7430,175,1,0,0,1
3,2023-10-22,7132,173,1,0,0,0
3,2023-10-23,5405,133,1,0,0,0
3,2023-10-24,6701,164,1,1,0,1
3,2023-10-25,5450,168,1,0,0,0
3,2023-10-26,5639,150,1,0,0,0
3,2023-10-27,6345,186,1,0,0,0
3,2023-10-28,6429,186,1,0,0,1
3,2023-10-29,7325,149,1,1,0,0
3,2023-10-30,5091,130,1,0,0,0
3,2023-10-31,0,0,0,0,0,0
3,2023-11-01,4991,144,1,0,0,0
3,2023-11-02,4462,93,1,0,0,0
3,2023-11-03,5272,117,1,0,0,0
3,2023-11-04,5918,138,1,0,0,0
3,2023-11-05,6186,140,1,0,0,0
3,2023-11-06,5468,147,1,0,0,0
3,2023-11-07,4580,105,1,0,0,0
3,2023-11-08,4380,109,1,0,0,1
3,2023-11-09,4891,131,1,0,0,0
3,2023-11-10,5579,123,1,0,0,0
3,2023-11-11,7706,171,1,0,0,0
3,2023-11-12,8945,278,1,1,0,0
3,2023-11-13,5361,122,1,0,0,1
3,2023-11-14,5703,137,1,0,0,0
3,2023-11-15,4440,137,1,0,0,0
3,2023-11-16,6000,141,1,0,0,1
3,2023-11-17,7148,180,1,1,0,0
3,2023-11-18,5934,152,1,0,0,0
3,2023-11-19,4935,162,1,0,0,1
3,2023-11-20,5550,177,1,0,0,0
3,2023-11-21,6191,149,1,1,0,0
3,2023-11-22,5267,134,1,0,0,0
3,2023-11-23,4915,157,1,0,0,0
3,2023-11-24,5772,148,1,0,0,0
3,2023-11-25,7281,179,1,0,0,0
3,2023-11-26,5717,137,1,0,0,0
3,2023-11-27,4951,130,1,0,0,1
3,2023-11-28,6476,152,1,1,0,0
3,2023-11-29,5276,146,1,0,0,0
3,2023-11-30,5073,155,1,0,0,0
3,2023-12-01,6129,152,1,0,0,0
3,2023-12-02,7154,160,1,0,0,0
3,2023-12-03,7648,209,1,0,0,0
3,2023-12-04,6467,173,1,0,0,0
3,2023-12-05,6115,154,1,0,0,0
3,2023-12-06,5668,133,1,0,0,1
3,2023-12-07,8150,170,1,1,0,0
3,2023-12-08,5691,135,1,0,0,0
3,2023-12-09,8603,203,1,0,0,1
3,2023-12-10,7221,164,1,0,0,0
3,2023-12-11,5676,99,1,0,0,0
3,2023-12-12,7898,182,1,1,0,1
3,2023-12-13,6556,197,1,0,0,0
3,2023-12-14,5888,142,1,0,0,0
3,2023-12-15,6305,164,1,0,0,0
3,2023-12-16,0,0,0,1,0,0
3,2023-12-17,7568,181,1,0,0,0
3,2023-12-18,5567,130,1,0,0,1
3,2023-12-19,7200,179,1,1,0,0
3,2023-12-20,5550,120,1,0,0,0
3,2023-12-21,6883,182,1,0,0,0
3,2023-12-22,6874,172,1,0,0,0
3,2023-12-23,7755,166,1,0,0,1
3,2023-12-24,9000,208,1,1,0,0
3,2023-12-25,5651,148,1,0,a,0
3,2023-12-26,6516,157,1,1,0,0
3,2023-12-27,6172,136,1,0,0,0
3,2023-12-28,6083,166,1,0,0,0
3,2023-12-29,6244,151,1,0,0,0
3,2023-12-30,0,0,0,0,0,0
3,2023-12-31,7437,177,1,0,0,0
4,2022-01-01,9000,253,1,1,a,0
4,2022-01-02,6178,121,1,0,0,0
4,2022-01-03,7647,196,1,0,0,0
4,2022-01-04,7331,187,1,0,0,0
4,2022-01-05,7053,173,1,0,0,0
4,2022-01-06,8851,211,1,1,0,0
4,2022-01-07,5842,147,1,0,0,0
4,2022-01-08,8853,233,1,0,0,0
4,2022-01-09,7654,188,1,0,0,0
4,2022-01-10,6784,161,1,0,0,0
4,2022-01-11,0,0,0,1,0,0
4,2022-01-12,6195,159,1,0,0,0
4,2022-01-13,9000,248,1,1,0,1
4,2022-01-14,6874,143,1,0,0,0
4,2022-01-15,8612,198,1,1,0,0
4,2022-01-16,7236,171,1,0,0,0
4,2022-01-17,5360,122,1,0,0,0
4,2022-01-18,6610,177,1,0,0,0
4,2022-01-19,6532,151,1,0,0,0
4,2022-01-20,6292,141,1,0,0,0
4,2022-01-21,0,0,0,0,0,0
4,2022-01-22,6031,196,1,0,0,0
4,2022-01-23,7033,169,1,0,0,0
4,2022-01-24,5816,151,1,0,0,0
4,2022-01-25,7002,218,1,0,0,1
4,2022-01-26,7605,181,1,1,0,0
4,2022-01-27,6669,134,1,1,0,1
4,2022-01-28,8501,205,1,1,0,0
4,2022-01-29,6795,192,1,0,0,0
4,2022-01-30,6395,132,1,0,0,0
4,2022-01-31,0,0,0,1,0,0
4,2022-02-01,5411,136,1,0,0,1
4,2022-02-02,5813,138,1,0,0,1
4,2022-02-03,6049,172,1,0,0,0
4,2022-02-04,4715,127,1,0,0,0
4,2022-02-05,7501,183,1,0,0,0
4,2022-02-06,9000,212,1,1,0,1
4,2022-02-07,4495,132,1,0,0,0
4,2022-02-08,5025,166,1,0,0,1
4,2022-02-09,6497,157,1,1,0,0
4,2022-02-10,5458,166,1,0,0,0
4,2022-02-11,5904,118,1,0,0,0
4,2022-02-12,6931,172,1,0,0,0
4,2022-02-13,6493,157,1,0,0,0
4,2022-02-14,5606,170,1,0,0,0
4,2022-02-15,0,0,0,0,0,0
4,2022-02-16,6853,159,1,0,0,1
4,2022-02-17,6200,134,1,0,0,0
4,2022-02-18,6170,133,1,0,0,0
4,2022-02-19,7649,157,1,0,0,0
4,2022-02-20,6165,116,1,0,0,0
4,2022-02-21,4662,116,1,0,0,0
4,2022-02-22,7555,191,1,1,0,0
4,2022-02-23,5838,146,1,0,0,0
4,2022-02-24,4520,144,1,0,0,0
4,2022-02-25,6045,143,1,0,0,0
4,2022-02-26,0,0,0,1,0,0
4,2022-02-27,5728,150,1,0,0,1
4,2022-02-28,0,0,0,0,0,0
4,2022-03-01,6891,201,1,1,0,0
4,2022-03-02,5501,162,1,0,0,0
4,2022-03-03,4815,131,1,0,0,0
4,2022-03-04,4899,93,1,0,0,0
4,2022-03-05,6724,198,1,0,0,0
4,2022-03-06,6467,140,1,0,0,0
4,2022-03-07,5685,109,1,0,0,0
4,2022-03-08,4781,122,1,0,0,0
4,2022-03-09,5334,133,1,0,0,0
4,2022-03-10,7019,169,1,0,0,0
4,2022-03-11,6373,162,1,0,0,0
4,2022-03-12,6907,150,1,0,0,0
4,2022-03-13,6813,120,1,0,0,0
4,2022-03-14,5929,164,1,0,0,0
4,2022-03-15,5684,170,1,0,0,0
4,2022-03-16,5704,140,1,0,0,0
4,2022-03-17,4849,90,1,0,0,0
4,2022-03-18,5841,149,1,0,0,0
4,2022-03-19,7244,160,1,0,0,0
4,2022-03-20,6246,153,1,0,0,1
4,2022-03-21,7016,190,1,1,0,0
4,2022-03-22,6619,149,1,1,0,0
4,2022-03-23,5247,114,1,0,0,0
4,2022-03-24,5202,109,1,0,0,0
4,2022-03-25,6314,189,1,1,0,0
4,2022-03-26,7129,156,1,0,0,0
4,2022-03-27,7480,178,1,0,0,1
4,2022-03-28,5777,131,1,0,0,0
4,2022-03-29,5414,123,1,0,0,1
4,2022-03-30,0,0,0,1,0,0
4,2022-03-31,6355,163,1,0,0,1
4,2022-04-01,0,0,0,0,0,0
4,2022-04-02,5891,139,1,0,0,0
4,2022-04-03,7142,172,1,0,0,0
4,2022-04-04,6264,144,1,0,0,0
4,2022-04-05,5574,140,1,0,0,1
4,2022-04-06,6708,157,1,1,0,0
4,2022-04-07,6518,168,1,1,0,0
4,2022-04-08,4884,134,1,0,0,0
4,2022-04-09,6531,195,1,0,0,0
4,2022-04-10,7224,172,1,0,a,0
4,2022-04-11,5107,148,1,0,a,0
4,2022-04-12,6277,173,1,0,a,0
4,2022-04-13,4875,118,1,0,a,0
4,2022-04-14,0,0,0,1,a,0
4,2022-04-15,5693,163,1,1,a,0
4,2022-04-16,6708,173,1,0,0,0
4,2022-04-17,7033,161,1,0,0,0
4,2022-04-18,4797,151,1,0,0,1
4,2022-04-19,5187,165,1,0,0,0
4,2022-04-20,4136,62,1,0,0,0
4,2022-04-21,5977,153,1,0,0,0
4,2022-04-22,5759,138,1,0,0,1
4,2022-04-23,6858,150,1,0,0,0
4,2022-04-24,6182,134,1,0,0,0
4,2022-04-25,6374,169,1,0,0,1
4,2022-04-26,6476,168,1,0,0,0
4,2022-04-27,6333,147,1,0,0,0
4,2022-04-28,4855,115,1,0,0,0
4,2022-04-29,4843,113,1,0,0,0
4,2022-04-30,8887,204,1,1,0,0
4,2022-05-01,7037,145,1,0,0,0
4,2022-05-02,6050,142,1,0,0,1
4,2022-05-03,5171,131,1,0,0,0
4,2022-05-04,5929,164,1,0,0,0
4,2022-05-05,4776,110,1,0,0,0
4,2022-05-06,5788,125,1,0,0,0
4,2022-05-07,7498,188,1,0,0,0
4,2022-05-08,6575,141,1,0,0,0
4,2022-05-09,5777,133,1,0,0,0
4,2022-05-10,5764,124,1,0,0,1
4,2022-05-11,5567,134,1,0,0,0
4,2022-05-12,5651,152,1,0,0,0
4,2022-05-13,4525,125,1,0,0,0
4,2022-05-14,6244,141,1,0,0,0
4,2022-05-15,6692,172,1,0,0,0
4,2022-05-16,5310,128,1,0,0,0
4,2022-05-17,6043,160,1,0,0,0
4,2022-05-18,5010,116,1,0,0,0
4,2022-05-19,5650,172,1,0,0,0
4,2022-05-20,6248,138,1,0,0,0
4,2022-05-21,4977,104,1,0,0,0
4,2022-05-22,7923,193,1,0,0,0
4,2022-05-23,0,0,0,1,0,0
4,2022-05-24,5610,150,1,0,0,0
4,2022-05-25,0,0,0,0,0,0
4,2022-05-26,6620,161,1,0,0,1
4,2022-05-27,5345,136,1,0,0,0
4,2022-05-28,6458,120,1,0,0,0
4,2022-05-29,8019,197,1,1,0,0
4,2022-05-30,5455,146,1,0,0,0
4,2022-05-31,5678,121,1,0,0,0
4,2022-06-01,6149,148,1,1,0,0
4,2022-06-02,4359,72,1,0,0,0
4,2022-06-03,4327,100,1,0,0,0
4,2022-06-04,5245,128,1,0,0,0
4,2022-06-05,5024,127,1,0,0,0
4,2022-06-06,4406,97,1,0,0,0
4,2022-06-07,4624,93,1,0,0,0
4,2022-06-08,5702,144,1,0,0,0
4,2022-06-09,5564,158,1,0,0,1
4,2022-06-10,4911,133,1,0,0,0
4,2022-06-11,6327,143,1,0,0,0
4,2022-06-12,5181,107,1,0,0,0
4,2022-06-13,4319,109,1,0,0,1
4,2022-06-14,5483,136,1,0,0,0
4,2022-06-15,5670,179,1,0,0,0
4,2022-06-16,5192,130,1,0,0,0
4,2022-06-17,3740,93,1,0,0,0
4,2022-06-18,5755,151,1,0,0,0
4,2022-06-19,5440,95,1,0,0,0
4,2022-06-20,5601,136,1,0,0,0
4,2022-06-21,6472,196,1,1,0,0
4,2022-06-22,6778,145,1,1,0,0
4,2022-06-23,5090,88,1,0,0,1
4,2022-06-24,5524,134,1,0,0,0
4,2022-06-25,5759,159,1,0,0,1
4,2022-06-26,7069,187,1,1,0,0
4,2022-06-27,5327,161,1,0,0,0
4,2022-06-28,4673,136,1,0,0,1
4,2022-06-29,4549,125,1,0,0,0
4,2022-06-30,5289,126,1,0,0,0
4,2022-07-01,5690,142,1,1,0,0
4,2022-07-02,6393,167,1,0,0,0
4,2022-07-03,6096,126,1,0,0,0
4,2022-07-04,5008,133,1,0,0,0
4,2022-07-05,0,0,0,0,0,0
4,2022-07-06,5124,116,1,0,0,0
4,2022-07-07,4578,122,1,0,0,0
4,2022-07-08,5933,186,1,0,0,0
4,2022-07-09,5359,112,1,0,0,0
4,2022-07-10,6225,152,1,0,0,0
4,2022-07-11,5303,100,1,0,0,1
4,2022-07-12,5253,118,1,0,0,0
4,2022-07-13,5403,167,1,0,0,0
4,2022-07-14,5687,162,1,0,0,0
4,2022-07-15,0,0,0,0,0,0
4,2022-07-16,6246,177,1,0,0,0
4,2022-07-17,5903,121,1,0,0,1
4,2022-07-18,5049,124,1,0,0,0
4,2022-07-19,5537,129,1,1,0,0
4,2022-07-20,4726,78,1,0,0,0
4,2022-07-21,5316,152,1,0,0,0
4,2022-07-22,6274,126,1,1,0,0
4,2022-07-23,0,0,0,0,0,0
4,2022-07-24,6099,154,1,0,0,1
4,2022-07-25,5735,178,1,1,0,0
4,2022-07-26,5227,103,1,0,0,0
4,2022-07-27,5823,129,1,0,0,1
4,2022-07-28,5276,134,1,1,0,0
4,2022-07-29,5234,105,1,0,0,1
4,2022-07-30,5513,184,1,0,0,0
4,2022-07-31,8130,200,1,1,0,0
4,2022-08-01,4674,67,1,0,0,0
4,2022-08-02,5552,156,1,0,0,0
4,2022-08-03,5350,132,1,0,0,0
4,2022-08-04,4911,110,1,0,0,0
4,2022-08-05,4850,121,1,0,0,0
4,2022-08-06,6045,209,1,0,0,0
4,2022-08-07,6224,176,1,0,0,1
4,2022-08-08,5146,120,1,0,0,0
4,2022-08-09,5903,169,1,1,0,0
4,2022-08-10,4331,105,1,0,0,0
4,2022-08-11,5407,128,1,0,0,1
4,2022-08-12,4681,138,1,0,0,0
4,2022-08-13,6500,151,1,0,0,0
4,2022-08-14,7503,168,1,0,0,0
4,2022-08-15,5765,127,1,1,0,0
4,2022-08-16,5523,134,1,0,0,0
4,2022-08-17,5045,106,1,0,0,0
4,2022-08-18,5520,146,1,0,0,1
4,2022-08-19,5215,141,1,0,0,0
4,2022-08-20,5982,153,1,0,0,1
4,2022-08-21,5007,103,1,0,0,0
4,2022-08-22,4611,116,1,0,0,0
4,2022-08-23,4502,143,1,0,0,0
4,2022-08-24,5610,101,1,0,0,0
4,2022-08-25,5012,106,1,0,0,0
4,2022-08-26,4950,160,1,0,0,0
4,2022-08-27,6337,150,1,0,0,0
4,2022-08-28,6026,152,1,0,0,0
4,2022-08-29,3974,90,1,0,0,0
4,2022-08-30,5353,132,1,0,0,0
4,2022-08-31,4852,93,1,0,0,0
4,2022-09-01,5601,152,1,0,0,0
4,2022-09-02,6604,157,1,1,0,0
4,2022-09-03,7070,147,1,0,0,0
4,2022-09-04,5916,145,1,0,0,0
4,2022-09-05,6249,140,1,0,0,0
4,2022-09-06,0,0,0,0,0,0
4,2022-09-07,5388,137,1,0,0,0
4,2022-09-08,4483,101,1,0,0,0
4,2022-09-09,4873,107,1,0,0,0
4,2022-09-10,7351,239,1,1,0,0
4,2022-09-11,5801,173,1,0,0,0
4,2022-09-12,5954,155,1,0,0,1
4,2022-09-13,5056,124,1,0,0,0
4,2022-09-14,5774,162,1,0,0,0
4,2022-09-15,5092,144,1,0,0,0
4,2022-09-16,0,0,0,0,0,0
4,2022-09-17,5376,94,1,0,0,0
4,2022-09-18,5899,154,1,0,0,0
4,2022-09-19,5355,144,1,0,0,0
4,2022-09-20,5165,153,1,0,0,1
4,2022-09-21,0,0,0,1,0,0
4,2022-09-22,6214,141,1,0,0,0
4,2022-09-23,5246,143,1,0,0,0
4,2022-09-24,6076,128,1,0,0,1
4,2022-09-25,6147,189,1,0,0,1
4,2022-09-26,0,0,0,0,0,0
4,2022-09-27,5624,163,1,0,0,0
4,2022-09-28,5391,117,1,0,0,0
4,2022-09-29,7874,177,1,1,0,0
4,2022-09-30,5906,175,1,0,0,0
4,2022-10-01,6761,136,1,0,0,0
4,2022-10-02,8203,175,1,0,0,1
4,2022-10-03,5219,134,1,0,0,0
4,2022-10-04,5614,136,1,0,0,0
4,2022-10-05,5928,134,1,0,0,0
4,2022-10-06,4747,140,1,0,0,1
4,2022-10-07,5451,152,1,0,0,0
4,2022-10-08,7757,204,1,0,0,0
4,2022-10-09,5224,105,1,0,0,0
4,2022-10-10,6599,161,1,1,0,0
4,2022-10-11,5194,100,1,0,0,0
4,2022-10-12,5290,133,1,0,0,0
4,2022-10-13,5911,157,1,0,0,0
4,2022-10-14,5489,150,1,0,0,0
4,2022-10-15,7665,176,1,1,0,0
4,2022-10-16,6097,106,1,0,0,0
4,2022-10-17,4890,119,1,0,0,0
4,2022-10-18,5905,177,1,1,0,0
4,2022-10-19,4949,117,1,0,0,1
4,2022-10-20,5902,143,1,0,0,1
4,2022-10-21,6227,172,1,1,0,0
4,2022-10-22,6284,145,1,0,0,0
4,2022-10-23,6597,190,1,0,0,0
4,2022-10-24,6188,185,1,0,0,0
4,2022-10-25,6013,190,1,0,0,0
4,2022-10-26,5941,188,1,0,0,0
4,2022-10-27,5619,181,1,0,0,0
4,2022-10-28,6249,141,1,0,0,0
4,2022-10-29,7133,175,1,0,0,0
4,2022-10-30,7282,176,1,0,0,0
4,2022-10-31,5226,128,1,0,0,0
4,2022-11-01,6040,151,1,0,0,0
4,2022-11-02,6172,153,1,0,0,1
4,2022-11-03,6299,143,1,0,0,0
4,2022-11-04,5624,160,1,0,0,0
4,2022-11-05,7178,147,1,0,0,0
4,2022-11-06,6845,179,1,0,0,1
4,2022-11-07,5225,159,1,0,0,0
4,2022-11-08,7070,160,1,1,0,0
4,2022-11-09,0,0,0,0,0,0
4,2022-11-10,5215,140,1,0,0,0
4,2022-11-11,5043,137,1,0,0,0
4,2022-11-12,7929,210,1,1,0,0
4,2022-11-13,6413,147,1,0,0,0
4,2022-11-14,4981,107,1,0,0,0
4,2022-11-15,6047,140,1,0,0,1
4,2022-11-16,5123,127,1,0,0,0
4,2022-11-17,5597,124,1,0,0,0
4,2022-11-18,5811,158,1,0,0,0
4,2022-11-19,7536,149,1,0,0,0
4,2022-11-20,5958,131,1,0,0,1
4,2022-11-21,5976,171,1,0,0,0
4,2022-11-22,0,0,0,0,0,0
4,2022-11-23,5684,141,1,0,0,0
4,2022-11-24,7235,162,1,1,0,1
4,2022-11-25,4936,104,1,0,0,0
4,2022-11-26,6247,199,1,0,0,1
4,2022-11-27,6490,160,1,0,0,0
4,2022-11-28,5688,94,1,0,0,1
4,2022-11-29,0,0,0,0,0,0
4,2022-11-30,5717,145,1,0,0,0
4,2022-12-01,6347,136,1,0,0,0
4,2022-12-02,6577,149,1,0,0,1
4,2022-12-03,7778,173,1,0,0,0
4,2022-12-04,7642,212,1,0,0,0
4,2022-12-05,6760,162,1,0,0,0
4,2022-12-06,6758,140,1,0,0,0
4,2022-12-07,6858,177,1,0,0,0
4,2022-12-08,7153,155,1,0,0,0
4,2022-12-09,5851,152,1,0,0,0
4,2022-12-10,8419,225,1,0,0,0
4,2022-12-11,8979,234,1,0,0,0
4,2022-12-12,6100,141,1,0,0,0
4,2022-12-13,4843,127,1,0,0,0
4,2022-12-14,8351,200,1,1,0,0
4,2022-12-15,7378,180,1,0,0,0
4,2022-12-16,6904,168,1,1,0,1
4,2022-12-17,8242,210,1,1,0,0
4,2022-12-18,6260,179,1,0,0,0
